xn,yn,zn
-1764371.6,2871717.5,-3170754.2
-1758087.0,2886109.5,-3179708.5
-1751802.2,2900501.8,-3188662.8
-1745517.5,2914894.0,-3197617.0
-1739233.0,2929286.0,-3206571.0
-1732948.2,2943678.0,-3215525.5
-1726663.5,2958070.2,-3224479.5
-1720378.9,2972462.5,-3233433.8
-1714094.2,2986854.5,-3242388.0
-1707809.5,3001246.8,-3251342.2
-1701524.8,3015639.0,-3260296.5
-1695240.1,3030031.0,-3269250.8
-1688955.5,3044423.0,-3278205.0
-1682670.8,3058815.2,-3287159.0
-1676386.1,3073207.5,-3296113.5
-1670101.5,3087599.5,-3305067.5
-1663816.8,3101991.5,-3314021.8
-1657532.0,3116383.8,-3322976.0
-1651247.5,3130776.0,-3331930.2
-1644962.8,3145168.0,-3340884.5
-1638678.0,3159560.2,-3349838.5
-1632393.2,3173952.5,-3358793.0
-1626108.6,3188344.5,-3367747.0
-1619824.0,3202736.8,-3376701.5
-1613539.2,3217129.0,-3385655.5
-1607254.6,3231521.0,-3394609.8
-1600970.0,3245913.0,-3403564.0
-1594685.2,3260305.2,-3412518.2
-1588400.6,3274697.5,-3421472.5
-1582116.0,3289089.5,-3430426.5
-1575831.2,3303481.5,-3439381.0
-1569546.5,3317873.8,-3448335.0
-1563262.0,3332266.0,-3457289.2
-1556977.2,3346658.0,-3466243.5
-1550692.5,3361050.2,-3475197.8
-1544407.8,3375442.5,-3484152.0
-1538123.1,3389834.5,-3493106.2
-1531838.5,3404226.5,-3502060.5
-1525553.8,3418618.8,-3511014.5
-1519269.1,3433011.0,-3519969.0
-1512984.5,3447403.0,-3528923.0
-1506699.8,3461795.0,-3537877.2
-1500415.1,3476187.2,-3546831.5
-1494130.5,3490579.5,-3555785.8
-1487845.8,3504971.5,-3564740.0
-1481561.0,3519363.5,-3573694.0
-1475276.4,3533756.0,-3582648.5
-1468991.8,3548148.0,-3591602.5
-1462707.0,3562540.0,-3600557.0
-1456422.2,3576932.2,-3609511.0
-1450137.6,3591324.5,-3618465.2
-1443853.0,3605716.5,-3627419.5
-1437568.2,3620108.5,-3636373.8
-1431283.6,3634500.8,-3645328.0
-1424999.0,3648893.0,-3654282.0
-1418714.2,3663285.0,-3663236.5
-1412429.6,3677677.0,-3672190.5
-1406145.0,3692069.2,-3681144.8
-1399860.2,3706461.5,-3690099.0
-1393575.5,3720853.8,-3699053.2
-1387290.9,3735246.0,-3708007.5
-1381006.2,3749638.0,-3716961.8
-1374721.5,3764030.0,-3725916.0
-1368436.8,3778422.2,-3734870.0
-1362152.1,3792814.2,-3743824.5
-1355867.5,3807206.5,-3752778.5
-1349582.8,3821598.5,-3761732.8
-1343298.1,3835990.8,-3770687.0
-1337013.5,3850382.8,-3779641.2
-1330728.8,3864775.0,-3788595.5
-1324444.0,3879167.2,-3797549.8
-1318159.4,3893559.2,-3806504.0
-1311874.8,3907951.5,-3815458.0
-1305590.0,3922343.5,-3824412.5
-1299305.4,3936735.8,-3833366.5
-1293020.8,3951127.8,-3842320.8
-1286736.0,3965520.0,-3851275.0
-2286000.0,1677170.0,-2427554.0
-2286000.0,1674250.2,-2446388.0
-2286000.0,1671330.6,-2465222.0
-2286000.0,1668411.0,-2484056.0
-2286000.0,1665491.2,-2502890.0
-2286000.0,1662571.5,-2521723.8
-2286000.0,1659651.9,-2540557.8
-2286000.0,1656732.2,-2559391.8
-2286000.0,1653812.5,-2578225.8
-2286000.0,1650892.8,-2597059.8
-2286000.0,1647973.1,-2615893.8
-2286000.0,1645053.5,-2634727.8
-2286000.0,1642133.8,-2653561.5
-2286000.0,1639214.0,-2672395.5
-2286000.0,1636294.4,-2691229.5
-2286000.0,1633374.8,-2710063.5
-2286000.0,1630455.0,-2728897.5
-2286000.0,1627535.2,-2747731.5
-2286000.0,1624615.6,-2766565.5
-2286000.0,1621696.0,-2785399.5
-2286000.0,1618776.2,-2804233.5
-2286000.0,1615856.5,-2823067.2
-2286000.0,1612936.9,-2841901.2
-2286000.0,1610017.2,-2860735.2
-2286000.0,1607097.5,-2879569.2
-2286000.0,1604177.8,-2898403.2
-2286000.0,1601258.1,-2917237.2
-2286000.0,1598338.5,-2936071.2
-2286000.0,1595418.8,-2954905.0
-2286000.0,1592499.0,-2973739.0
-2286000.0,1589579.4,-2992573.0
-2286000.0,1586659.8,-3011407.0
-2286000.0,1583740.0,-3030241.0
-2286000.0,1580820.2,-3049075.0
-2286000.0,1577900.6,-3067909.0
-2286000.0,1574981.0,-3086743.0
-2286000.0,1572061.2,-3105577.0
-2286000.0,1569141.5,-3124411.0
-2286000.0,1566221.9,-3143244.8
-2286000.0,1563302.2,-3162078.8
-2286000.0,1560382.5,-3180912.8
-2286000.0,1557462.8,-3199746.8
-2286000.0,1554543.1,-3218580.8
-2286000.0,1551623.5,-3237414.5
-2286000.0,1548703.8,-3256248.5
-2286000.0,1545784.0,-3275082.5
-2286000.0,1542864.4,-3293916.5
-2286000.0,1539944.8,-3312750.5
-2286000.0,1537025.0,-3331584.5
-2286000.0,1534105.2,-3350418.5
-2286000.0,1531185.6,-3369252.5
-2286000.0,1528266.0,-3388086.5
-2286000.0,1525346.2,-3406920.5
-2286000.0,1522426.5,-3425754.5
-2286000.0,1519506.9,-3444588.2
-2286000.0,1516587.2,-3463422.2
-2286000.0,1513667.5,-3482256.2
-2286000.0,1510747.8,-3501090.2
-2286000.0,1507828.1,-3519924.2
-2286000.0,1504908.5,-3538758.0
-2286000.0,1501988.8,-3557592.0
-2286000.0,1499069.0,-3576426.0
-2286000.0,1496149.4,-3595260.0
-2286000.0,1493229.8,-3614094.0
-2286000.0,1490310.0,-3632928.0
-2286000.0,1487390.2,-3651762.0
-2286000.0,1484470.6,-3670596.0
-2286000.0,1481551.0,-3689430.0
-2286000.0,1478631.2,-3708264.0
-2286000.0,1475711.5,-3727098.0
-2286000.0,1472791.9,-3745931.8
-2286000.0,1469872.2,-3764765.8
-2286000.0,1466952.5,-3783599.8
-2286000.0,1464032.8,-3802433.8
-2286000.0,1461113.1,-3821267.8
-2286000.0,1458193.5,-3840101.5
-2286000.0,1455273.8,-3858935.5
-2286000.0,1452354.0,-3877769.5
-2286000.0,1449434.4,-3896603.5
-2286000.0,1446514.8,-3915437.5
-2286000.0,1443595.0,-3934271.5
-2286000.0,1440675.2,-3953105.5
-2286000.0,1437755.6,-3971939.5
-2286000.0,1434836.0,-3990773.5
-2286000.0,1431916.2,-4009607.5
-2286000.0,1428996.5,-4028441.5
-2286000.0,1426076.9,-4047275.2
-2286000.0,1423157.2,-4066109.2
-2286000.0,1420237.5,-4084943.2
-2286000.0,1417317.8,-4103777.2
-2286000.0,1414398.1,-4122611.2
-2286000.0,1411478.5,-4141445.0
-2286000.0,1408558.8,-4160279.0
-2286000.0,1405639.0,-4179113.0
-2286000.0,1402719.4,-4197947.0
-2286000.0,1399799.8,-4216781.0
-2286000.0,1396880.0,-4235615.0
-2286000.0,1393960.2,-4254449.0
-2286000.0,1391040.6,-4273283.0
-2286000.0,1388121.0,-4292117.0
-2286000.0,1385201.2,-4310951.0
-2286000.0,1382281.5,-4329785.0
-2286000.0,1379361.9,-4348619.0
-2286000.0,1376442.2,-4367453.0
-2286000.0,1373522.5,-4386287.0
-2286000.0,1370602.8,-4405121.0
-2286000.0,1367683.1,-4423955.0
-2286000.0,1364763.5,-4442788.5
-2286000.0,1361843.8,-4461622.5
-2286000.0,1358924.0,-4480456.5
-2286000.0,1356004.4,-4499290.5
-2286000.0,1353084.8,-4518124.5
-2286000.0,1350165.0,-4536958.5
-2286000.0,1347245.2,-4555792.5
-2286000.0,1344325.6,-4574626.5
-2286000.0,1341406.0,-4593460.5
-2286000.0,1338486.2,-4612294.5
-2286000.0,1335566.5,-4631128.0
-2286000.0,1332646.9,-4649962.0
-2286000.0,1329727.2,-4668796.0
-2286000.0,1326807.5,-4687630.0
-2286000.0,1323887.8,-4706464.0
-2286000.0,1320968.1,-4725298.0
-2286000.0,1318048.5,-4744132.0
-2286000.0,1315128.8,-4762966.0
-2286000.0,1312209.0,-4781800.0
-2286000.0,1309289.4,-4800634.0
-2286000.0,1306369.8,-4819468.0
-2286000.0,1303450.0,-4838302.0
1346200.0,3962400.0,-7366000.0
1343526.4,3982007.0,-7371347.5
1340852.6,4001614.0,-7376694.5
1338179.0,4021221.0,-7382042.0
1335505.2,4040828.0,-7387389.5
1332831.6,4060435.0,-7392737.0
1330157.9,4080042.0,-7398084.0
1327484.2,4099649.0,-7403431.5
1324810.5,4119256.2,-7408779.0
1322136.9,4138863.2,-7414126.5
1319463.1,4158470.2,-7419473.5
1316789.5,4178077.2,-7424821.0
1314115.8,4197684.0,-7430168.5
1311442.1,4217291.0,-7435516.0
1308768.4,4236898.0,-7440863.0
1306094.8,4256505.5,-7446210.5
1303421.0,4276112.5,-7451558.0
1300747.4,4295719.5,-7456905.5
1298073.8,4315326.5,-7462252.5
1295400.0,4334933.5,-7467600.0
1292726.4,4354540.5,-7472947.5
1290052.6,4374147.5,-7478294.5
1287379.0,4393754.5,-7483642.0
1284705.2,4413361.5,-7488989.5
1282031.6,4432968.5,-7494337.0
1279357.9,4452575.5,-7499684.0
1276684.2,4472182.5,-7505031.5
1274010.5,4491789.5,-7510379.0
1271336.9,4511396.5,-7515726.5
1268663.1,4531003.5,-7521073.5
1265989.5,4550610.5,-7526421.0
1263315.8,4570217.5,-7531768.5
1260642.1,4589824.5,-7537116.0
1257968.4,4609431.5,-7542463.0
1255294.8,4629038.5,-7547810.5
1252621.0,4648645.5,-7553158.0
1249947.4,4668252.5,-7558505.0
1247273.6,4687859.5,-7563852.5
1244600.0,4707466.5,-7569200.0
1241926.2,4727073.5,-7574547.5
1239252.6,4746680.5,-7579894.5
1236579.0,4766287.5,-7585242.0
1233905.2,4785895.0,-7590589.5
1231231.6,4805502.0,-7595937.0
1228557.9,4825109.0,-7601284.0
1225884.2,4844716.0,-7606631.5
1223210.5,4864323.0,-7611979.0
1220536.9,4883930.0,-7617326.5
1217863.1,4903537.0,-7622673.5
1215189.5,4923144.0,-7628021.0
1212515.8,4942751.0,-7633368.5
1209842.1,4962358.0,-7638716.0
1207168.4,4981965.0,-7644063.0
1204494.8,5001572.0,-7649410.5
1201821.0,5021179.0,-7654758.0
1199147.4,5040786.0,-7660105.5
1196473.8,5060393.0,-7665452.5
1193800.0,5080000.0,-7670800.0
1193800.0,5080000.0,7670800.0
1185623.2,5091994.5,7659786.0
1177446.6,5103989.0,7648772.0
1169269.9,5115983.5,7637758.0
1161093.1,5127978.0,7626744.0
1152916.5,5139972.5,7615730.5
1144739.8,5151967.0,7604716.5
1136563.0,5163961.5,7593702.5
1128386.2,5175956.0,7582688.5
1120209.6,5187950.5,7571674.5
1112032.9,5199945.5,7560660.5
1103856.1,5211940.0,7549646.5
1095679.5,5223934.5,7538632.5
1087502.8,5235929.0,7527618.5
1079326.0,5247923.5,7516605.0
1071149.2,5259918.0,7505591.0
1062972.6,5271912.5,7494577.0
1054795.9,5283907.0,7483563.0
1046619.2,5295901.5,7472549.0
1038442.5,5307896.0,7461535.0
1030265.75,5319890.5,7450521.0
1022089.0,5331885.0,7439507.0
1013912.3,5343879.5,7428493.0
1005735.6,5355874.0,7417479.5
997558.9,5367868.5,7406465.5
989382.2,5379863.0,7395451.5
981205.5,5391857.5,7384437.5
973028.75,5403852.0,7373423.5
964852.06,5415847.0,7362409.5
956675.4,5427841.5,7351395.5
948498.6,5439836.0,7340381.5
940321.94,5451830.5,7329367.5
932145.2,5463825.0,7318354.0
923968.5,5475819.5,7307340.0
915791.75,5487814.0,7296326.0
907615.06,5499808.5,7285312.0
899438.4,5511803.0,7274298.0
891261.6,5523797.5,7263284.0
883084.94,5535792.0,7252270.0
874908.25,5547786.5,7241256.0
866731.5,5559781.0,7230242.0
858554.75,5571775.5,7219228.0
850378.06,5583770.0,7208214.5
842201.4,5595764.5,7197200.5
834024.6,5607759.0,7186186.5
825848.0,5619753.5,7175172.5
817671.25,5631748.0,7164158.5
809494.5,5643743.0,7153144.5
801317.8,5655737.5,7142130.5
793141.1,5667732.0,7131116.5
784964.4,5679726.5,7120103.0
776787.6,5691721.0,7109089.0
768610.94,5703715.5,7098075.0
760434.25,5715710.0,7087061.0
752257.5,5727704.5,7076047.0
744080.9,5739699.0,7065033.0
735904.1,5751693.5,7054019.0
727727.4,5763688.0,7043005.0
719550.7,5775682.5,7031991.0
711374.0,5787677.0,7020977.0
703197.25,5799671.5,7009963.0
695020.56,5811666.0,6998949.5
686843.9,5823660.5,6987935.5
678667.1,5835655.0,6976921.5
670490.4,5847650.0,6965907.5
662313.7,5859644.5,6954893.5
654137.0,5871639.0,6943879.5
645960.25,5883633.5,6932865.5
637783.56,5895628.0,6921851.5
629606.9,5907622.5,6910838.0
621430.1,5919617.0,6899824.0
613253.44,5931611.5,6888810.0
605076.7,5943606.0,6877796.0
596900.0,5955600.5,6866782.0
588723.3,5967595.0,6855768.0
580546.56,5979589.5,6844754.0
572369.9,5991584.0,6833740.0
564193.1,6003578.5,6822726.0
556016.44,6015573.0,6811712.5
547839.7,6027567.5,6800698.5
539663.0,6039562.0,6789684.5
531486.25,6051557.0,6778670.5
523309.56,6063551.0,6767656.5
515132.88,6075546.0,6756642.5
506956.12,6087540.5,6745628.5
498779.5,6099535.0,6734614.5
490602.7,6111529.5,6723600.5
482426.06,6123524.0,6712587.0
474249.3,6135518.5,6701573.0
466072.62,6147513.0,6690559.0
457895.94,6159507.5,6679545.0
449719.2,6171502.0,6668531.0
441542.5,6183496.5,6657517.0
433365.75,6195491.0,6646503.0
425189.06,6207485.5,6635489.0
417012.3,6219480.0,6624475.0
408835.62,6231474.5,6613461.0
400658.88,6243469.0,6602447.0
392482.2,6255464.0,6591433.5
384305.5,6267458.0,6580419.5
376128.75,6279453.0,6569405.5
367952.06,6291447.0,6558391.5
359775.3,6303442.0,6547377.5
351598.62,6315436.0,6536363.5
343421.88,6327431.0,6525349.5
335245.2,6339425.5,6514336.0
327068.5,6351420.0,6503322.0
318891.75,6363414.5,6492308.0
310715.06,6375409.0,6481294.0
302538.3,6387403.5,6470280.0
294361.7,6399398.0,6459266.0
286184.94,6411392.5,6448252.0
278008.25,6423387.0,6437238.0
269831.5,6435381.5,6426224.0
261654.81,6447376.0,6415210.0
253478.12,6459370.5,6404196.5
245301.38,6471365.0,6393182.5
237124.69,6483359.5,6382168.5
228947.94,6495354.0,6371154.5
220771.25,6507349.0,6360140.5
212594.5,6519343.5,6349126.5
204417.81,6531338.0,6338112.5
196241.12,6543332.0,6327099.0
188064.38,6555327.0,6316085.0
179887.69,6567321.5,6305071.0
171710.94,6579316.0,6294057.0
163534.25,6591310.5,6283043.0
155357.5,6603305.0,6272029.0
147180.81,6615299.5,6261015.0
139004.12,6627294.0,6250001.0
130827.375,6639288.5,6238987.0
122650.75,6651283.0,6227973.0
114474.0,6663277.5,6216959.0
106297.25,6675272.0,6205945.5
98120.5,6687267.0,6194931.5
89943.875,6699261.0,6183917.5
81767.125,6711256.0,6172903.5
73590.375,6723250.0,6161889.5
65413.75,6735245.0,6150875.5
57237.0,6747239.5,6139861.5
49060.25,6759234.0,6128848.0
40883.5,6771228.5,6117834.0
32706.875,6783223.0,6106820.0
24530.125,6795217.5,6095806.0
16353.375,6807212.0,6084792.0
8176.625,6819206.5,6073778.0
0.0,6831201.0,6062764.0
-2286000.0,3962400.0,5872727.0
-2275440.5,3962400.0,5889505.5
-2264881.0,3962400.0,5906283.5
-2254321.2,3962400.0,5923062.0
-2243761.8,3962400.0,5939840.5
-2233202.2,3962400.0,5956618.5
-2222642.8,3962400.0,5973397.0
-2212083.2,3962400.0,5990175.5
-2201523.5,3962400.0,6006954.0
-2190964.0,3962400.0,6023732.0
-2180404.5,3962400.0,6040510.5
-2169845.0,3962400.0,6057289.0
-2159285.5,3962400.0,6074067.0
-2148725.8,3962400.0,6090845.5
-2138166.2,3962400.0,6107624.0
-2127606.8,3962400.0,6124402.0
-2117047.2,3962400.0,6141180.5
-2106487.8,3962400.0,6157959.0
-2095928.1,3962400.0,6174737.0
-2085368.5,3962400.0,6191515.5
-2074809.0,3962400.0,6208294.0
-2064249.5,3962400.0,6225072.5
-2053689.9,3962400.0,6241850.5
-2043130.4,3962400.0,6258629.0
-2032570.8,3962400.0,6275407.5
-2022011.2,3962400.0,6292185.5
-2011451.8,3962400.0,6308964.0
-2000892.1,3962400.0,6325742.5
-1990332.5,3962400.0,6342521.0
-1979773.0,3962400.0,6359299.0
-1969213.5,3962400.0,6376077.5
-1958654.0,3962400.0,6392856.0
-1948094.4,3962400.0,6409634.0
-1937534.9,3962400.0,6426412.5
-1926975.2,3962400.0,6443191.0
-1916415.8,3962400.0,6459969.0
-1905856.2,3962400.0,6476747.5
-1895296.6,3962400.0,6493526.0
-1884737.1,3962400.0,6510304.0
-1874177.5,3962400.0,6527082.5
-1863618.0,3962400.0,6543861.0
-1853058.4,3962400.0,6560639.5
-1842498.9,3962400.0,6577417.5
-1831939.2,3962400.0,6594196.0
-1821379.8,3962400.0,6610974.5
-1810820.2,3962400.0,6627752.5
-1800260.8,3962400.0,6644531.0
-1789701.1,3962400.0,6661309.5
-1779141.6,3962400.0,6678087.5
-1768582.0,3962400.0,6694866.0
-1758022.5,3962400.0,6711644.5
-1747463.0,3962400.0,6728423.0
-1736903.4,3962400.0,6745201.0
-1726343.8,3962400.0,6761979.5
-1715784.2,3962400.0,6778758.0
-1705224.8,3962400.0,6795536.0
-1694665.1,3962400.0,6812314.5
-1684105.5,3962400.0,6829093.0
-1673546.0,3962400.0,6845871.0
-1662986.5,3962400.0,6862649.5
-1652427.0,3962400.0,6879428.0
-1641867.4,3962400.0,6896206.0
-1631307.9,3962400.0,6912984.5
-1620748.2,3962400.0,6929763.0
-1610188.8,3962400.0,6946541.0
-1599629.2,3962400.0,6963319.5
-1589069.8,3962400.0,6980098.0
-1578510.1,3962400.0,6996876.5
-1567950.5,3962400.0,7013654.5
-1557391.0,3962400.0,7030433.0
-1546831.5,3962400.0,7047211.5
-1536272.0,3962400.0,7063990.0
-1525712.4,3962400.0,7080768.0
-1515152.8,3962400.0,7097546.5
-1504593.2,3962400.0,7114325.0
-1494033.8,3962400.0,7131103.0
-1483474.2,3962400.0,7147881.5
-1472914.6,3962400.0,7164660.0
-1462355.0,3962400.0,7181438.0
-1451795.5,3962400.0,7198216.5
-1441236.0,3962400.0,7214995.0
-1430676.4,3962400.0,7231773.0
-1420116.8,3962400.0,7248551.5
-1409557.2,3962400.0,7265330.0
-1398997.8,3962400.0,7282108.0
-1388438.2,3962400.0,7298886.5
-1377878.6,3962400.0,7315665.0
-1367319.1,3962400.0,7332443.0
-1356759.5,3962400.0,7349221.5
-1346200.0,3962400.0,7366000.0
1346200.0,3962400.0,-7366000.0
1348921.4,3947576.0,-7377729.5
1351642.9,3932751.8,-7389459.0
1354364.2,3917927.8,-7401188.5
1357085.8,3903103.5,-7412918.0
1359807.1,3888279.5,-7424647.5
1362528.6,3873455.5,-7436377.0
1365250.0,3858631.2,-7448106.5
1367971.4,3843807.2,-7459836.0
1370692.9,3828983.0,-7471565.5
1373414.2,3814159.0,-7483295.0
1376135.8,3799335.0,-7495024.5
1378857.1,3784510.8,-7506754.0
1381578.6,3769686.8,-7518483.5
1384300.0,3754862.5,-7530213.0
1387021.4,3740038.5,-7541942.5
1389742.9,3725214.5,-7553672.0
1392464.2,3710390.2,-7565401.5
1395185.8,3695566.2,-7577131.0
1397907.1,3680742.2,-7588860.5
1400628.6,3665918.0,-7600590.0
1403350.0,3651094.0,-7612319.5
1406071.4,3636269.8,-7624049.0
1408792.9,3621445.8,-7635778.5
1411514.2,3606621.5,-7647508.0
1414235.8,3591797.5,-7659237.5
1416957.1,3576973.5,-7670967.0
1419678.6,3562149.2,-7682696.5
1422400.0,3547325.2,-7694426.0
1425121.4,3532501.2,-7706155.5
1427842.9,3517677.0,-7717885.0
1430564.2,3502853.0,-7729614.5
1433285.8,3488028.8,-7741344.0
1436007.1,3473204.8,-7753073.5
1438728.6,3458380.8,-7764803.0
1441450.0,3443556.5,-7776532.5
1444171.4,3428732.5,-7788262.0
1446892.9,3413908.5,-7799991.5
1449614.2,3399084.2,-7811721.0
1452335.8,3384260.0,-7823450.5
1455057.1,3369436.0,-7835180.0
1457778.6,3354612.0,-7846909.5
1460500.0,3339788.0,-7858639.0
1463221.4,3324963.8,-7870368.5
1465942.9,3310139.8,-7882098.0
1468664.2,3295315.5,-7893827.5
1471385.8,3280491.5,-7905557.0
1474107.1,3265667.5,-7917286.5
1476828.6,3250843.2,-7929016.0
1479550.0,3236019.2,-7940745.5
1482271.4,3221195.0,-7952475.0
1484992.9,3206371.0,-7964204.5
1487714.2,3191547.0,-7975934.0
1490435.8,3176722.8,-7987663.5
1493157.1,3161898.8,-7999393.0
1495878.6,3147074.5,-8011122.5
1498600.0,3132250.5,-8022852.0
1501321.5,3117426.5,-8034581.5
1504042.9,3102602.2,-8046311.0
1506764.2,3087778.2,-8058040.5
1509485.8,3072954.0,-8069770.0
1512207.1,3058130.0,-8081499.5
1514928.5,3043306.0,-8093229.0
1517650.0,3028481.8,-8104958.5
1520371.5,3013657.8,-8116688.0
1523092.9,2998833.5,-8128417.5
1525814.2,2984009.5,-8140147.0
1528535.8,2969185.5,-8151876.5
1531257.1,2954361.2,-8163606.0
1533978.5,2939537.2,-8175335.5
1536700.0,2924713.0,-8187065.0
1539421.5,2909889.0,-8198794.5
1542142.9,2895065.0,-8210524.0
1544864.2,2880240.8,-8222253.5
1547585.8,2865416.8,-8233983.0
1550307.1,2850592.5,-8245712.5
1553028.5,2835768.5,-8257442.0
1555750.0,2820944.5,-8269171.5
1558471.5,2806120.2,-8280901.0
1561192.9,2791296.2,-8292630.5
1563914.2,2776472.0,-8304360.0
1566635.8,2761648.0,-8316089.5
1569357.1,2746824.0,-8327819.0
1572078.5,2732000.0,-8339548.5
1574800.0,2717175.8,-8351278.0
1577521.5,2702351.5,-8363007.5
1580242.9,2687527.5,-8374737.0
1582964.2,2672703.5,-8386466.5
1585685.8,2657879.5,-8398196.0
1588407.1,2643055.2,-8409926.0
1591128.5,2628231.2,-8421655.0
1593850.0,2613407.0,-8433384.0
1596571.5,2598583.0,-8445114.0
1599292.9,2583759.0,-8456844.0
1602014.2,2568934.8,-8468573.0
1604735.8,2554110.8,-8480302.0
1607457.1,2539286.5,-8492032.0
1610178.5,2524462.5,-8503762.0
1612900.0,2509638.5,-8515491.0
1615621.5,2494814.2,-8527220.0
1618342.9,2479990.2,-8538950.0
1621064.2,2465166.0,-8550680.0
1623785.8,2450342.0,-8562409.0
1626507.1,2435518.0,-8574138.0
1629228.5,2420694.0,-8585868.0
1631950.0,2405869.8,-8597598.0
1634671.5,2391045.5,-8609327.0
1637392.9,2376221.5,-8621056.0
1640114.2,2361397.5,-8632786.0
1642835.8,2346573.5,-8644516.0
1645557.1,2331749.0,-8656245.0
1648278.5,2316925.0,-8667974.0
1651000.0,2302101.0,-8679704.0
-1193800.0,5080000.0,-7670800.0
-1188298.6,5093854.0,-7660516.0
-1182797.2,5107708.0,-7650231.5
-1177295.9,5121562.0,-7639947.5
-1171794.5,5135416.0,-7629663.0
-1166293.1,5149270.0,-7619379.0
-1160791.8,5163124.0,-7609095.0
-1155290.4,5176978.0,-7598810.5
-1149789.0,5190832.0,-7588526.5
-1144287.5,5204686.0,-7578242.5
-1138786.1,5218539.5,-7567958.0
-1133284.8,5232393.5,-7557674.0
-1127783.4,5246247.5,-7547389.5
-1122282.0,5260101.5,-7537105.5
-1116780.6,5273955.5,-7526821.5
-1111279.2,5287809.5,-7516537.0
-1105777.9,5301663.5,-7506253.0
-1100276.5,5315517.5,-7495969.0
-1094775.1,5329371.5,-7485684.5
-1089273.8,5343225.5,-7475400.5
-1083772.4,5357079.5,-7465116.0
-1078271.0,5370933.5,-7454832.0
-1072769.6,5384787.5,-7444548.0
-1067268.2,5398641.5,-7434263.5
-1061766.9,5412495.5,-7423979.5
-1056265.5,5426349.5,-7413695.5
-1050764.0,5440203.5,-7403411.0
-1045262.7,5454057.0,-7393127.0
-1039761.3,5467911.0,-7382842.5
-1034259.9,5481765.0,-7372558.5
-1028758.5,5495619.0,-7362274.5
-1023257.1,5509473.0,-7351990.0
-1017755.75,5523327.0,-7341706.0
-1012254.4,5537181.0,-7331422.0
-1006753.0,5551035.0,-7321137.5
-1001251.6,5564889.0,-7310853.5
-995750.25,5578743.0,-7300569.0
-990248.9,5592597.0,-7290285.0
-984747.44,5606451.0,-7280001.0
-979246.06,5620305.0,-7269716.5
-973744.7,5634159.0,-7259432.5
-968243.3,5648013.0,-7249148.0
-962741.94,5661867.0,-7238864.0
-957240.56,5675721.0,-7228580.0
-951739.2,5689575.0,-7218295.5
-946237.75,5703429.0,-7208011.5
-940736.4,5717283.0,-7197727.5
-935235.0,5731137.0,-7187443.0
-929733.6,5744990.5,-7177159.0
-924232.25,5758844.5,-7166875.0
-918730.9,5772698.5,-7156590.5
-913229.5,5786552.5,-7146306.5
-907728.1,5800406.5,-7136022.0
-902226.75,5814260.5,-7125738.0
-896725.4,5828114.5,-7115454.0
-891223.94,5841968.5,-7105169.5
-885722.6,5855822.5,-7094885.5
-880221.2,5869676.5,-7084601.0
-874719.8,5883530.5,-7074317.0
-869218.44,5897384.5,-7064033.0
-863717.06,5911238.5,-7053748.5
-858215.6,5925092.5,-7043464.5
-852714.25,5938946.5,-7033180.0
-847212.9,5952800.0,-7022896.0
-841711.5,5966654.0,-7012612.0
-836210.1,5980508.0,-7002327.5
-830708.75,5994362.0,-6992043.5
-825207.4,6008216.0,-6981759.5
-819706.0,6022070.0,-6971475.0
-814204.6,6035924.0,-6961191.0
-808703.25,6049778.0,-6950907.0
-803201.9,6063632.0,-6940622.5
-797700.44,6077486.0,-6930338.5
-792199.1,6091340.0,-6920054.0
-786697.7,6105194.0,-6909770.0
-781196.3,6119048.0,-6899486.0
-775694.9,6132902.0,-6889201.5
-770193.56,6146756.0,-6878917.5
-764692.1,6160610.0,-6868633.0
-759190.75,6174464.0,-6858349.0
-753689.4,6188318.0,-6848065.0
-748188.0,6202172.0,-6837780.5
-742686.6,6216026.0,-6827496.5
-737185.25,6229880.0,-6817212.5
-731683.9,6243733.5,-6806928.0
-726182.5,6257587.5,-6796644.0
-720681.1,6271441.5,-6786360.0
-715179.75,6285295.5,-6776075.5
-709678.4,6299149.5,-6765791.5
-704177.0,6313003.5,-6755507.0
-698675.56,6326857.5,-6745223.0
-693174.25,6340711.5,-6734939.0
-687672.8,6354565.5,-6724654.5
-682171.44,6368419.5,-6714370.5
